4.743460243633984774e+00,-1.052079276158142207e+01
4.443460239163636416e+00,-1.047079276083636401e+01
4.143460234693288058e+00,-1.037079275934624789e+01
3.843460230222939700e+00,-1.032079275860118983e+01
3.543460225752591342e+00,-1.027079275785613177e+01
3.243460221282242983e+00,-1.017079275636601565e+01
2.943460216811894625e+00,-1.012079275562095759e+01
2.643460212341546267e+00,-1.007079275487589953e+01
2.343460207871197909e+00,-1.002079275413084147e+01
2.043460203400849551e+00,-9.920792752640725354e+00
1.743460198930501193e+00,-9.820792751150609234e+00
1.443460194460152834e+00,-9.720792749660493115e+00
1.143460189989804476e+00,-9.520792746680260876e+00
9.434601870095722376e-01,-9.220792742209912518e+00
7.434601840293399988e-01,-8.920792737739564160e+00
5.434601810491077600e-01,-8.620792733269215802e+00
3.434601780688755213e-01,-8.320792728798867444e+00
2.934601773238174616e-01,-8.020792724328519085e+00
3.934601788139335810e-01,-7.720792719858170727e+00
5.434601810491077600e-01,-7.420792715387822369e+00
7.434601840293399988e-01,-7.120792710917474011e+00
9.934601877546302973e-01,-6.820792706447125653e+00
1.293460192224978655e+00,-6.670792704211951474e+00
1.593460196695327014e+00,-6.570792702721835354e+00
1.893460201165675372e+00,-6.520792701976777295e+00
2.193460205636023730e+00,-6.470792701231719235e+00
2.493460210106372088e+00,-6.420792700486661175e+00
2.793460214576720446e+00,-6.420792700486661175e+00
3.093460219047068804e+00,-6.420792700486661175e+00
3.393460223517417162e+00,-6.370792699741603116e+00
3.693460227987765521e+00,-6.370792699741603116e+00
3.993460232458113879e+00,-6.320792698996545056e+00
4.293460236928462237e+00,-6.320792698996545056e+00
4.593460241398810595e+00,-6.270792698251486996e+00
4.893460245869158953e+00,-6.270792698251486996e+00
5.193460250339507311e+00,-6.270792698251486996e+00
5.493460254809855670e+00,-6.220792697506428937e+00
5.793460259280204028e+00,-6.220792697506428937e+00
6.093460263750552386e+00,-6.170792696761370877e+00
6.393460268220900744e+00,-6.170792696761370877e+00
6.693460272691249102e+00,-6.120792696016312817e+00
6.993460277161597460e+00,-6.070792695271254757e+00
7.293460281631945819e+00,-6.070792695271254757e+00
7.593460286102294177e+00,-6.020792694526196698e+00
7.893460290572642535e+00,-5.970792693781138638e+00
8.193460295042990893e+00,-5.920792693036080578e+00
8.493460299513339251e+00,-5.920792693036080578e+00
8.793460303983687609e+00,-5.870792692291022519e+00
9.093460308454035967e+00,-5.820792691545964459e+00
9.393460312924384326e+00,-5.770792690800906399e+00
9.693460317394732684e+00,-5.720792690055848340e+00
9.993460321865081042e+00,-5.720792690055848340e+00
1.029346032633542940e+01,-5.670792689310790280e+00
1.059346033080577776e+01,-5.620792688565732220e+00
1.089346033527612612e+01,-5.570792687820674161e+00
1.119346033974647447e+01,-5.470792686330558041e+00
1.149346034421682283e+01,-5.320792684095383862e+00
1.179346034868717119e+01,-5.120792681115151623e+00
1.209346035315751955e+01,-4.870792677389861325e+00
1.229346035613775179e+01,-4.570792672919512967e+00
1.239346035762786791e+01,-4.270792668449164609e+00
1.244346035837292597e+01,-3.970792663978816250e+00
1.249346035911798403e+01,-3.670792659508467892e+00
1.254346035986304209e+01,-3.370792655038119534e+00
1.254346035986304209e+01,-3.070792650567771176e+00
1.254346035986304209e+01,-2.770792646097422818e+00
1.254346035986304209e+01,-2.470792641627074460e+00
1.239346035762786791e+01,-2.170792637156726101e+00
1.224346035539269373e+01,-1.870792632686377743e+00
1.194346035092234537e+01,-1.570792628216029385e+00
1.164346034645199701e+01,-1.320792624490739087e+00
1.134346034198164865e+01,-1.120792621510506848e+00
1.104346033751130030e+01,-1.020792620020390729e+00
1.074346033304095194e+01,-8.707926177852165495e-01
1.044346032857060358e+01,-8.207926170401584898e-01
1.014346032410025522e+01,-7.207926155500423704e-01
9.843460319629906863e+00,-6.707926148049843107e-01
9.543460315159558505e+00,-6.207926140599262510e-01
9.243460310689210147e+00,-5.707926133148681913e-01
8.943460306218861788e+00,-5.207926125698101316e-01
8.643460301748513430e+00,-4.707926118247520719e-01
8.343460297278165072e+00,-4.707926118247520719e-01
8.043460292807816714e+00,-4.207926110796940122e-01
7.743460288337468356e+00,-3.707926103346359525e-01
7.443460283867119998e+00,-3.707926103346359525e-01
7.143460279396771639e+00,-3.207926095895778928e-01
6.843460274926423281e+00,-3.207926095895778928e-01
6.543460270456074923e+00,-2.707926088445198332e-01
6.243460265985726565e+00,-2.707926088445198332e-01
5.943460261515378207e+00,-2.207926080994617735e-01
5.643460257045029849e+00,-2.207926080994617735e-01
5.343460252574681491e+00,-1.707926073544037138e-01
5.043460248104333132e+00,-1.707926073544037138e-01
4.743460243633984774e+00,-1.707926073544037138e-01
4.443460239163636416e+00,-1.707926073544037138e-01
4.143460234693288058e+00,-1.207926066093456541e-01
3.843460230222939700e+00,-1.207926066093456541e-01
3.543460225752591342e+00,-7.079260586428759439e-02
3.243460221282242983e+00,-7.079260586428759439e-02
2.943460216811894625e+00,-7.079260586428759439e-02
2.643460212341546267e+00,-7.079260586428759439e-02
2.343460207871197909e+00,-7.079260586428759439e-02
2.043460203400849551e+00,-7.079260586428759439e-02
1.743460198930501193e+00,-2.079260511922953469e-02
1.443460194460152834e+00,-2.079260511922953469e-02
1.143460189989804476e+00,-2.079260511922953469e-02
8.434601855194561182e-01,-2.079260511922953469e-02
5.434601810491077600e-01,-2.079260511922953469e-02
2.434601765787594019e-01,-2.079260511922953469e-02
-5.653982789158895628e-02,-2.079260511922953469e-02
-3.565398323619373144e-01,-2.079260511922953469e-02
-6.565398368322856726e-01,-2.079260511922953469e-02
-9.565398413026340307e-01,-2.079260511922953469e-02
-1.256539845772982389e+00,-2.079260511922953469e-02
-1.556539850243330747e+00,-7.079260586428759439e-02
-1.856539854713679105e+00,-7.079260586428759439e-02
-2.156539859184027463e+00,-7.079260586428759439e-02
-2.456539863654375822e+00,-7.079260586428759439e-02
-2.756539868124724180e+00,-1.207926066093456541e-01
-3.056539872595072538e+00,-1.207926066093456541e-01
-3.356539877065420896e+00,-1.707926073544037138e-01
-3.656539881535769254e+00,-1.707926073544037138e-01
-3.956539886006117612e+00,-2.207926080994617735e-01
-4.256539890476465970e+00,-2.707926088445198332e-01
-4.556539894946814329e+00,-3.207926095895778928e-01
-4.856539899417162687e+00,-3.707926103346359525e-01
-5.156539903887511045e+00,-4.207926110796940122e-01
-5.456539908357859403e+00,-4.707926118247520719e-01
-5.756539912828207761e+00,-5.207926125698101316e-01
-6.056539917298556119e+00,-6.207926140599262510e-01
-6.356539921768904478e+00,-7.707926162951004301e-01
-6.656539926239252836e+00,-9.707926192753326688e-01
-6.856539929219485074e+00,-1.270792623745681027e+00
-6.906539929964543134e+00,-1.570792628216029385e+00
-6.956539930709601194e+00,-1.870792632686377743e+00
-6.956539930709601194e+00,-2.170792637156726101e+00
-6.956539930709601194e+00,-2.470792641627074460e+00
-6.956539930709601194e+00,-2.770792646097422818e+00
-6.956539930709601194e+00,-3.070792650567771176e+00
-6.956539930709601194e+00,-3.370792655038119534e+00
-6.956539930709601194e+00,-3.670792659508467892e+00
-6.956539930709601194e+00,-3.970792663978816250e+00
-6.956539930709601194e+00,-4.270792668449164609e+00
-6.956539930709601194e+00,-4.570792672919512967e+00
-6.956539930709601194e+00,-4.870792677389861325e+00
-6.956539930709601194e+00,-5.170792681860209683e+00
-6.906539929964543134e+00,-5.470792686330558041e+00
-6.906539929964543134e+00,-5.770792690800906399e+00
-6.906539929964543134e+00,-6.070792695271254757e+00
-6.906539929964543134e+00,-6.370792699741603116e+00
-6.906539929964543134e+00,-6.670792704211951474e+00
-6.906539929964543134e+00,-6.970792708682299832e+00
-6.906539929964543134e+00,-7.270792713152648190e+00
-6.906539929964543134e+00,-7.570792717622996548e+00
-6.906539929964543134e+00,-7.870792722093344906e+00
-6.856539929219485074e+00,-8.170792726563693265e+00
-6.856539929219485074e+00,-8.470792731034041623e+00
-6.856539929219485074e+00,-8.770792735504389981e+00
-6.856539929219485074e+00,-9.070792739974738339e+00
-6.806539928474427015e+00,-9.370792744445086697e+00
-6.806539928474427015e+00,-9.670792748915435055e+00
-6.806539928474427015e+00,-9.970792753385783413e+00
-6.806539928474427015e+00,-1.027079275785613177e+01
-6.806539928474427015e+00,-1.057079276232648013e+01
-6.806539928474427015e+00,-1.087079276679682849e+01
-6.756539927729368955e+00,-1.117079277126717685e+01
-6.756539927729368955e+00,-1.147079277573752520e+01
-6.756539927729368955e+00,-1.177079278020787356e+01
-6.756539927729368955e+00,-1.207079278467822192e+01
-6.706539926984310895e+00,-1.237079278914857028e+01
-6.706539926984310895e+00,-1.267079279361891864e+01
-6.706539926984310895e+00,-1.297079279808926700e+01
-6.656539926239252836e+00,-1.327079280255961535e+01
-6.656539926239252836e+00,-1.357079280702996371e+01
-6.656539926239252836e+00,-1.387079281150031207e+01
-6.656539926239252836e+00,-1.417079281597066043e+01
-6.606539925494194776e+00,-1.447079282044100879e+01
-6.606539925494194776e+00,-1.477079282491135714e+01
-6.606539925494194776e+00,-1.507079282938170550e+01
-6.606539925494194776e+00,-1.537079283385205386e+01
-6.606539925494194776e+00,-1.567079283832240222e+01
-6.556539924749136716e+00,-1.597079284279275058e+01
-6.556539924749136716e+00,-1.627079284726309893e+01
-6.556539924749136716e+00,-1.657079285173344729e+01
-6.556539924749136716e+00,-1.687079285620379565e+01
-6.506539924004078657e+00,-1.717079286067414401e+01
-6.506539924004078657e+00,-1.747079286514449237e+01
-6.506539924004078657e+00,-1.777079286961484073e+01
-6.456539923259020597e+00,-1.807079287408518908e+01
-6.456539923259020597e+00,-1.837079287855553744e+01
-6.456539923259020597e+00,-1.867079288302588580e+01
-6.406539922513962537e+00,-1.897079288749623416e+01
-6.406539922513962537e+00,-1.927079289196658252e+01
-6.406539922513962537e+00,-1.957079289643693087e+01
-6.406539922513962537e+00,-1.987079290090727923e+01
-6.406539922513962537e+00,-2.017079290537762759e+01
-6.406539922513962537e+00,-2.047079290984797595e+01
-6.406539922513962537e+00,-2.077079291431832431e+01
-6.356539921768904478e+00,-2.107079291878867267e+01
-6.356539921768904478e+00,-2.137079292325902102e+01
-6.356539921768904478e+00,-2.167079292772936938e+01
-6.306539921023846418e+00,-2.197079293219971774e+01
-6.206539919533730298e+00,-2.227079293667006610e+01
-5.906539915063381940e+00,-2.247079293965029834e+01
-5.606539910593033582e+00,-2.257079294114041446e+01
-5.306539906122685224e+00,-2.262079294188547252e+01
-5.006539901652336866e+00,-2.267079294263053058e+01
-4.706539897181988508e+00,-2.272079294337558864e+01
-4.406539892711640150e+00,-2.267079294263053058e+01
-4.106539888241291791e+00,-2.262079294188547252e+01
-3.806539883770943433e+00,-2.257079294114041446e+01
-3.506539879300595075e+00,-2.247079293965029834e+01
-3.306539876320362836e+00,-2.217079293517994998e+01
-3.206539874830246717e+00,-2.187079293070960162e+01
-3.106539873340130598e+00,-2.157079292623925326e+01
-3.006539871850014478e+00,-2.127079292176890490e+01
-2.956539871104956418e+00,-2.097079291729855655e+01
-2.906539870359898359e+00,-2.067079291282820819e+01
-2.856539869614840299e+00,-2.037079290835785983e+01
-2.756539868124724180e+00,-2.007079290388751147e+01
-2.706539867379666120e+00,-1.977079289941716311e+01
-2.656539866634608060e+00,-1.947079289494681476e+01
-2.556539865144491941e+00,-1.917079289047646640e+01
-2.506539864399433881e+00,-1.887079288600611804e+01
-2.406539862909317762e+00,-1.857079288153576968e+01
-2.306539861419201642e+00,-1.827079287706542132e+01
-2.156539859184027463e+00,-1.797079287259507296e+01
-2.056539857693911344e+00,-1.767079286812472461e+01
-1.856539854713679105e+00,-1.737079286365437625e+01
-1.656539851733446866e+00,-1.707079285918402789e+01
-1.356539847263098508e+00,-1.682079285545873759e+01
-1.056539842792750150e+00,-1.662079285247850535e+01
-7.565398383224017920e-01,-1.647079285024333117e+01
-4.565398338520534338e-01,-1.637079284875321505e+01
-1.565398293817050757e-01,-1.627079284726309893e+01
1.434601750886432825e-01,-1.617079284577298282e+01
4.434601795589916406e-01,-1.607079284428286670e+01
7.434601840293399988e-01,-1.602079284353780864e+01
1.043460188499688357e+00,-1.597079284279275058e+01
1.343460192970036715e+00,-1.587079284130263446e+01
1.643460197440385073e+00,-1.582079284055757640e+01
1.943460201910733431e+00,-1.577079283981251834e+01
2.243460206381081790e+00,-1.572079283906746028e+01
2.543460210851430148e+00,-1.567079283832240222e+01
2.843460215321778506e+00,-1.562079283757734416e+01
3.143460219792126864e+00,-1.557079283683228610e+01
3.443460224262475222e+00,-1.557079283683228610e+01
3.743460228732823580e+00,-1.552079283608722804e+01
4.043460233203171938e+00,-1.547079283534216998e+01
4.343460237673520297e+00,-1.542079283459711192e+01
4.643460242143868655e+00,-1.537079283385205386e+01
4.943460246614217013e+00,-1.532079283310699580e+01
5.243460251084565371e+00,-1.527079283236193774e+01
5.543460255554913729e+00,-1.527079283236193774e+01
5.843460260025262087e+00,-1.522079283161687968e+01
6.143460264495610446e+00,-1.517079283087182162e+01
6.443460268965958804e+00,-1.512079283012676356e+01
6.743460273436307162e+00,-1.502079282863664744e+01
7.043460277906655520e+00,-1.487079282640147326e+01
7.343460282377003878e+00,-1.472079282416629908e+01
7.643460286847352236e+00,-1.442079281969595073e+01
7.793460289082526415e+00,-1.412079281522560237e+01
7.843460289827584475e+00,-1.382079281075525401e+01
7.893460290572642535e+00,-1.352079280628490565e+01
7.943460291317700595e+00,-1.322079280181455729e+01
7.993460292062758654e+00,-1.292079279734420894e+01
8.043460292807816714e+00,-1.262079279287386058e+01
7.993460292062758654e+00,-1.232079278840351222e+01
7.893460290572642535e+00,-1.202079278393316386e+01
7.793460289082526415e+00,-1.172079277946281550e+01
7.593460286102294177e+00,-1.142079277499246714e+01
7.293460281631945819e+00,-1.122079277201223491e+01
6.993460277161597460e+00,-1.102079276903200267e+01
6.693460272691249102e+00,-1.092079276754188655e+01
6.393460268220900744e+00,-1.087079276679682849e+01
6.093460263750552386e+00,-1.077079276530671237e+01
5.793460259280204028e+00,-1.072079276456165431e+01
5.493460254809855670e+00,-1.067079276381659625e+01
5.193460250339507311e+00,-1.057079276232648013e+01
4.893460245869158953e+00,-1.052079276158142207e+01
